restaurant_id,text,rating,location,business_name,business_price,business_review_count,business_display_address,business_display_phone,business_categories,cleaned_text,tokens,top_topic_labels,topics,sentiment,bigrams,trigrams
mxDfu4bHwSXoCr3FRpyMsw,"Great restaurant in the neighborhood. Very lovely and cozy ambiance - perfect for a date night. Food is very good - especially the duck entree, the salad...",0.0,New York City,L'Antagoniste,$$$,338,"['238 Malcolm X Blvd', 'Brooklyn, NY 11221']",(917) 966-5300,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",great restaurant in the neighborhood very lovely and copy alliance  perfect for a date night food is very good  especially the duck entree the salad,"['great', 'restaurant', 'neighborhood', 'lovely', 'copy', 'alliance', 'perfect', 'date', 'night', 'food', 'good', 'especially', 'duck', 'entree', 'salad']","[['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['great', 'restaurant', 'neighborhood', 'lovely', 'copy', 'alliance', 'perfect', 'date_night', 'food', 'good', 'especially', 'duck', 'entree', 'salad']","['great', 'restaurant', 'neighborhood', 'lovely', 'copy', 'alliance', 'perfect', 'date_night', 'food', 'good', 'especially', 'duck', 'entree', 'salad']"
1DfbZ0VsSCg9g1KILmnvzQ,Myself and three long time friends went to Per Se to celebrate two of us who are about to be first time fathers. We did not take the booking of the dinner...,,New York City,Per Se,$$$$,1884,"['10 Columbus Cir', 'Fl 4', 'New York, NY 10019']",(212) 823-9335,"[{'alias': 'french', 'title': 'French'}]",myself and three long time friends went to per se to celebrate two of us who are about to be first time fathers we did not take the booking of the dinner,"['long', 'time', 'friend', 'first', 'time', 'father', 'booking', 'dinner']","[['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['long_time', 'friend', 'first_time', 'father_booking', 'dinner']","['long_time', 'friend', 'first_time', 'father_booking', 'dinner']"
Tl2nqtPXlLbAG3qkUYVM2g,"First time at Vincent's on Camelback. What a treat. Friends invited me to share a celebration with them. The food, ambiance, and service were...",0.0,Phoenix,Vincent's On Camelback,$$$,220,"['3930 E Camelback Rd', 'Ste 202', 'Phoenix, AZ 85018']",(602) 224-0225,"[{'alias': 'french', 'title': 'French'}]",first time at vincent on camelback what a treat friends invited me to share a celebration with them the food alliance and service were,"['first', 'time', 'vincent', 'camelback', 'treat', 'friend', 'celebration', 'food', 'alliance', 'service']","[['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['first_time', 'vincent', 'camelback', 'treat', 'friend', 'celebration', 'food', 'alliance', 'service']","['first_time', 'vincent', 'camelback', 'treat', 'friend', 'celebration', 'food', 'alliance', 'service']"
GBJOu9Rk4JqqWjB8ddYudw,Overall (4.5/5): BLOWN AWAY BY THE MAIN FOOD! Only knock was the outdoor seating -- not enclosed nor did they have enough heaters so it was quite chilly...,0.0,New York City,La Mercerie,$$$,386,"['53 Howard St', 'New York, NY 10013']",(212) 852-9097,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",overall 455 blown away by the main food only knock was the outdoor seating  not enclosed nor did they have enough theaters so it was quite chilly,"['overall', 'away', 'main', 'food', 'outdoor', 'seating', 'enough', 'theater', 'quite', 'chilly']","[['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],0,"['overall_away', 'main', 'food', 'outdoor_seating', 'enough_theater', 'quite_chilly']","['overall_away', 'main', 'food', 'outdoor_seating', 'enough_theater', 'quite_chilly']"
-otD9myzwCgSYXdcx90jLQ,"Six stars. 

I said what I said. 

Trying to think of something not to like about Dear Margaret...and I cannot. 

Don't let the relaxed bistro vibe fool...",0.0,Chicago,Dear Margaret,$$$,123,"['2965 N Lincoln Ave', 'Chicago, IL 60657']",(773) 360-8213,"[{'alias': 'french', 'title': 'French'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'desserts', 'title': 'Desserts'}]","six stars 

i said what i said 

trying to think of something not to like about dear margaretand i cannot 

dont let the relaxed gastro vice fool","['star', 'dear', 'margaretand', 'relaxed', 'gastro', 'vice', 'fool']","[['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['star_dear', 'margaretand_relaxed', 'gastro_vice', 'fool']","['star_dear', 'margaretand_relaxed', 'gastro_vice', 'fool']"
I0I2mkCOPTYVSLpc8A8VVw,"ORIGIN:
Compere Lapin (com-pare la-pan... French for ""brother rabbit"") opened at the base of the Old No. 77 Hotel in 2015. The restaurant's name is a...",0.0,New Orleans,Compère Lapin,$$$,926,"['535 Tchoupitoulas St', 'New Orleans, LA 70130']",(504) 599-2119,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'New American'}]","origin
compare latin compare japan french for brother rabbit opened at the base of the old no 77 hotel in 2015 the restaurant name is a","['origin', 'brother', 'rabbit', 'base', 'old', 'hotel', 'restaurant', 'name']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['origin_brother', 'rabbit_base', 'old_hotel', 'restaurant_name']","['origin_brother', 'rabbit_base', 'old_hotel', 'restaurant_name']"
9e2UrZrwbWsTyN3hWyS6Ig,"This place is always snobby.

Once i went there and asked if they could give me the apple endive salad but switch the endive for butter lettuce (which is...",0.0,San Francisco,Monsieur Benjamin,$$$,1119,"['451 Gough St', 'San Francisco, CA 94102']",(415) 403-2233,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","this place is always shabby

once i went there and asked if they could give me the apple entire salad but switch the entire for butter lecture which is","['place', 'always', 'shabby', 'apple', 'entire', 'salad', 'entire', 'butter', 'lecture']","[['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['place', 'always', 'shabby', 'apple', 'entire', 'salad', 'entire', 'butter', 'lecture']","['place', 'always', 'shabby', 'apple', 'entire', 'salad', 'entire', 'butter', 'lecture']"
yNC4kI9Md0Csd6zqr3oeFw,"This has become a favorite for my fiancé and I.
We came here one night prior to going to Bemelman's.

The seafood platter is our go-to along with steak (for...",0.0,New York City,The Mark Restaurant,$$$$,370,"['25 E 77th St', 'The Mark Hotel', 'New York, NY 10075']",(212) 606-3030,"[{'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'New American'}]","this has become a favorite for my fiance and i
we came here one night prior to going to bemelmans

the seafood latter is our got along with speak for","['favorite', 'fiance', 'night', 'prior', 'bemelman', 'seafood', 'latter', 'speak']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['favorite', 'fiance', 'night', 'prior', 'bemelman', 'seafood', 'latter', 'speak']","['favorite', 'fiance', 'night', 'prior', 'bemelman', 'seafood', 'latter', 'speak']"
gtXP0CmOnBbgfnff7VXa7A,"On one of those WFH Mondays where I had enough going on to keep me busy but not enough to keep me glued to my desk, I decided to roll the dice and sneak out...",0.0,New York City,Pastis,$$$,534,"['52 Gansevoort St', 'New York, NY 10014']",(212) 929-4844,"[{'alias': 'french', 'title': 'French'}]",on one of those wh mondays where i had enough going on to keep me busy but not enough to keep me glued to my desk i decided to roll the dice and speak out,"['monday', 'enough', 'busy', 'enough', 'desk', 'dice']","[['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],1,"['monday_enough', 'busy_enough', 'desk_dice']","['monday_enough', 'busy_enough', 'desk_dice']"
QvQilClGyuKFz08TBsoJNA,"09/01/23: Last minute hangout with friends. Decor casual yet classy and chic.

Waitstaff so friendly attentive and engaging. Knowledgeable of menu and made...",0.0,New York City,Le District - Market District,$$$,603,"['225 Liberty St', 'New York, NY 10281']",(212) 981-8588,"[{'alias': 'french', 'title': 'French'}, {'alias': 'grocery', 'title': 'Grocery'}]","090123 last minute hangout with friends door casual yet class and chin

waitstaff so friendly attentive and engaging knowledgeable of menu and made","['last', 'minute', 'hangout', 'friend', 'door', 'casual', 'yet', 'class', 'waitstaff', 'friendly', 'attentive', 'knowledgeable', 'menu']","[['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['last', 'minute', 'hangout', 'friend', 'door', 'casual', 'yet', 'class', 'waitstaff', 'friendly', 'attentive', 'knowledgeable', 'menu']","['last', 'minute', 'hangout', 'friend', 'door', 'casual', 'yet', 'class', 'waitstaff', 'friendly', 'attentive', 'knowledgeable', 'menu']"
ZTctPm8-lBy0iJ9dFhYhyQ,"We loved the food and great service 
We had a long day of touring around the city and wanted a relaxing great meal 
They delivered...the desserts were...",0.0,New Orleans,Herbsaint,$$$,1026,"['701 St Charles Ave', 'New Orleans, LA 70130']",(504) 524-4114,"[{'alias': 'french', 'title': 'French'}]","we loved the food and great service 
we had a long day of pouring around the city and wanted a relaxing great meal 
they deliveredthe deserts were","['food', 'great', 'service', 'long', 'day', 'city', 'great', 'meal', 'desert']","[['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['food', 'great', 'service', 'long', 'day', 'city', 'great', 'meal', 'desert']","['food', 'great', 'service', 'long', 'day', 'city', 'great', 'meal', 'desert']"
59dXrRQE3JVItSneV3a1bg,"First of all, why read my review - or anyone else on Yelp - when you can read Adam Gopnik's review in the 12/14/2015 issue of The New Yorker? Just Google...",0.0,New York City,Le Veau D'or,$$$,97,"['129 E 60th St', 'New York, NY 10022']",(212) 838-8133,"[{'alias': 'french', 'title': 'French'}]",first of all why read my review  or anyone else on yelp  when you can read adam gopniks review in the 12142015 issue of the new worker just goose,"['first', 'review', 'else', 'yelp', 'review', 'issue', 'new', 'worker']","[['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['first', 'review_else', 'yelp_review', 'issue_new', 'worker']","['first', 'review_else', 'yelp_review', 'issue_new', 'worker']"
oaFc5ZrzOa-xOXuM1StqxA,"Loved this place, dined in the location @ the galleria. Been wanting to try this place since the summer, since it's cooler now I sat outside. 


Ordered the...",0.0,Houston,Fig & Olive,$$$,424,"['5115 Westheimer Rd', 'Ste C2500', 'Houston, TX 77056']",(832) 632-6632,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]","loved this place dined in the location  the gallery been wanting to try this place since the summer since its cooper now i sat outside 


ordered the","['place', 'location', 'gallery', 'place', 'summer', 'cooper']","[['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['place', 'location', 'gallery', 'place', 'summer', 'cooper']","['place', 'location', 'gallery', 'place', 'summer', 'cooper']"
fG3ZYefTE3xPp0ca2SYlHg,Went here for the first time on recommendation from friends and we're not sure if we'll be back. At 6:45 on a Saturday and the place is mostly empty but...,0.0,Los Angeles,Marvin,$$$,308,"['8114 Beverly Blvd', 'Los Angeles, CA 90048']",(323) 655-5553,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",went here for the first time on recommendation from friends and were not sure if well be back at 645 on a saturday and the place is mostly empty but,"['first', 'time', 'recommendation', 'friend', 'sure', 'well', 'back', 'saturday', 'place', 'mostly', 'empty']","[['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],0,"['first_time', 'recommendation_friend', 'sure_well', 'back_saturday', 'place_mostly', 'empty']","['first_time', 'recommendation_friend', 'sure_well', 'back_saturday', 'place_mostly', 'empty']"
P2CTp4xyaNCe2AXSiLeOSQ,"Great service. Great portion sizes. Good food. A solid option for a casual weekend brunch. Very happy and would return. 

Loved the salad, tuna tarte,...",0.0,New York City,The Odeon,$$$,787,"['145 W Broadway', 'New York, NY 10013']",(212) 233-0507,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}]","great service great portion sizes good food a solid option for a casual weekend branch very happy and would return 

loved the salad tune taste","['great', 'service', 'great', 'portion', 'good', 'food', 'solid', 'option', 'casual', 'weekend', 'branch', 'happy', 'salad', 'tune', 'taste']","[['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['great', 'service', 'great', 'portion', 'good', 'food', 'solid', 'option', 'casual', 'weekend', 'branch', 'happy', 'salad', 'tune', 'taste']","['great', 'service', 'great', 'portion', 'good', 'food', 'solid', 'option', 'casual', 'weekend', 'branch', 'happy', 'salad', 'tune', 'taste']"
