text,rating,location,restaurant_id
"Brunch at one of our favorite spots in Greenwich Village. 

This little bistro has phenomenal dishes and excellent service.  The atmosphere is cozy,...",5.0,New+York,kMljfja7weqfl_lzspjzHA
"Pretty cute spot. Good vibes and very friendly staff.
We only got drinks, my drink The Cluny was very good, yummy and refreshing. The ones my friends have...",5.0,New+York,kMljfja7weqfl_lzspjzHA
"My first brunch in the city I decided to spend here, and I was a little disappointed, because I wouldn't say that I liked everything. We ordered salmon...",3.0,New+York,kMljfja7weqfl_lzspjzHA
"My fiancé and I went here for the first time on my birthday and recently returned for our anniversary dinner. The ambiance is cozy, romantic, and intimate -...",5.0,New+York,50fWXrNECQQYght4ZWeBXQ
"Nice quiet place, seems like a family owned place in soho area. Service was great and atmosphere also nice. The fondue was tasty but the pork offered with...",3.0,New+York,50fWXrNECQQYght4ZWeBXQ
"Back for the second time while visiting NYC from the west coast. I stumbled on this place by accident last year and vowed to return. Well, we did...I stayed...",5.0,New+York,50fWXrNECQQYght4ZWeBXQ
"Authentically French menu with attentive service at New York Theatre district prices. 
Came on a weekday for dinner. It's a very clean dining area with...",4.0,New+York,NMVRHrkdp68twl4CWo1I5A
"Well .. after four New Year's Eves at Marseille, tonight was our last after what can only be described as disastrous on so many levels. And the issue was...",2.0,New+York,NMVRHrkdp68twl4CWo1I5A
"Eh.  I sat at the bar!  Knowing I could at least get a good wine!  But it went bad instantly when the bartender poured me wine, without me having actually...",1.0,New+York,NMVRHrkdp68twl4CWo1I5A
"My family and I have been coming to this restaurant for the past 10 years. The ambiance is great for reunions and meetups, great views of the surrounding...",4.0,New+York,2VpurA2lb-q90nmALklNcA
Arrived five minutes late for a reservation at a mostly empty restaurant. Walked out two and a half hours later with renewed respect for the cuisine of...,3.0,New+York,2VpurA2lb-q90nmALklNcA
"I came here for a networking event, and they served these apps in Tapas style. Everything was so delicious! My favorite is the Calamari. It came with this...",5.0,New+York,2VpurA2lb-q90nmALklNcA
We had a very comfortable after dinner bottle of wine at this cozy French wine bar and restaurant. The host at the door told us it would be maybe a half...,5.0,New+York,l2b6HJGarUxoeLnM9syTmg
"Relatively limited menu selection but food was overall good. Especially liked the short rib. The ""guess the wine get the bottle"" is near impossible but...",3.0,New+York,l2b6HJGarUxoeLnM9syTmg
Stumbled upon this charming place on our last night of vacation and only wish we'd found it sooner. The inside was gorgeous and bustling but it was a nice...,5.0,New+York,l2b6HJGarUxoeLnM9syTmg
"Fig & Olive was quite the experience in New York, a great place to quickly grab a drink on the lower level or to have a date night or dinner with family on...",5.0,New+York,FON3TceJNsTC0I0mzBwOKg
This review is for dinner on 1/4/24. My sister and her family were visiting from Scottsdale and staying by Grand Central. We went to Rockefeller Center to...,2.0,New+York,FON3TceJNsTC0I0mzBwOKg
"This is one of my family's favorite lunch/happy hour spots when we visit NYC and I hate to say it, but we were disappointed this time. 

We got there a...",3.0,New+York,FON3TceJNsTC0I0mzBwOKg
"Obsessed! Best steak frites I've possibly ever had. And now I understand the hype. 

Ambiance is dark and old school. Service is great. Drinks are strong....",5.0,New+York,BA6wd1pZTVu1DmrtiyTs8g
"Missed the burger but had a lamb special to die for. 


Long live Señor Raoul.   

Service was a delight as was all the food.  Had fries, lamb and artichoke...",5.0,New+York,BA6wd1pZTVu1DmrtiyTs8g
"Guys, I know this place is famous for their burger but you must try their steak frites. The steak was perfection, fries yummy and pepper sauce to die for....",5.0,New+York,BA6wd1pZTVu1DmrtiyTs8g
I met my friend here for a quick drink to talk music and watches :) A charming Parisian bistro.  Little Prince is located at 199 Prince Street in SoHo...,5.0,New+York,myYOl6CDu1fieWKxXn-1Og
"The waitress was outstanding, friendly, and considerate. This place is so cute and all the food was amazing. 

The muscles sauce was chefs kiss delicious....",5.0,New+York,myYOl6CDu1fieWKxXn-1Og
"Is the French Onion Soup Burger at Little Prince the best burger in New York City?

There's really only one way to find out: You should go here and try...",5.0,New+York,myYOl6CDu1fieWKxXn-1Og
"Delightful experience at Daniel. Impeccable service, delicious food and a peaceful ambiance.",5.0,New+York,DZaN3bNWfwcm__sNw5bvDg
"I had dinner at Daniel with my daughter, a cousin, and my older sister and her husband, Daniel. It seemed appropriate, because we celebrated his 60th...",5.0,New+York,DZaN3bNWfwcm__sNw5bvDg
"We decided to give Daniel another shot, it only took us 10 + years...

On the positive, I'm glad we came back. We ordered smarter and enjoyed most of what...",3.0,New+York,DZaN3bNWfwcm__sNw5bvDg
Had reservations for Bistrot Leo on one of the coldest nights in NYC. Was regretting the decision to be out on Christmas but this beautifully decorated...,4.0,New+York,NIX9YFX1taOkm1J9IGuLqA
"I ordered three of my most favourite meals. Escargot, French Onion soup and a baguette. While the baguette is pretty much impeccable, the same can't be said...",1.0,New+York,NIX9YFX1taOkm1J9IGuLqA
"I recent planned a bridal shower here for 16 guests. While we booked the venue over a month in advance, it was utterly disappointing and frustrating that...",3.0,New+York,NIX9YFX1taOkm1J9IGuLqA
The waiters are super duper nice and very helpful. He gave us multiple recommendations and my favorite is braised short ribs and the squid ink pasta. Food...,5.0,New+York,sBL7J7s4Rnul40-MB0hXbA
"I have to say, I booked this place for brunch because of the view and art it had to offer. To sum up my review before I go into it: three star service, four...",3.0,New+York,sBL7J7s4Rnul40-MB0hXbA
"Came by with two friends on a Wed. We had reservations, but at the time the restaurant wasn't too busy - a handful of tables here and there with the overall...",4.0,New+York,sBL7J7s4Rnul40-MB0hXbA
"First time having dinner at this place, second time overall as prior visit was 15 years ago for business lunch.

To secure a reservation in main dining room...",5.0,New+York,vRrVSB-LegwUwIxpkeRVtQ
"Note: Would describe what others got but I ran out of review space.

I went to this esteemed 3 Michelin Star restaurant a couple days ago on MLK Day with a...",5.0,New+York,vRrVSB-LegwUwIxpkeRVtQ
"We booked a lunch seating for our visit to Le Bernardin.  We sat outside the restaurant for a little just enjoying a coffee until our reservation.

The...",5.0,New+York,vRrVSB-LegwUwIxpkeRVtQ
"09/01/23: Last minute hangout with friends. Decor casual yet classy and chic.

Waitstaff so friendly attentive and engaging. Knowledgeable of menu and made...",4.0,New+York,QvQilClGyuKFz08TBsoJNA
"Such a beautiful restaurant in a lovely location!

We have come to Le District a few times now and it is consistently good, not great. We had all the usual...",3.0,New+York,QvQilClGyuKFz08TBsoJNA
Salmon sandwich was amazing although my bag was super greasy. The sandwich itself was great. The sandwiches in the case make it very hard to decide; they...,4.0,New+York,QvQilClGyuKFz08TBsoJNA
"This is an amazing location and great standard ! 
Amazing management and staff . 

Harmann served me and was EXCEPTIONAL!! 
A+ 
Grade A 
Standout 
Memorable...",5.0,New+York,aKweUFx_E1KR4DoXIzcPxA
Came for a friend's bridal shower-bachelorette and laduree was surprisingly good! I didn't have high expectations given the Yelp reviews and that it seemed...,4.0,New+York,aKweUFx_E1KR4DoXIzcPxA
"You're paying more for the brand, because for $65 a person, their tea time was not worth it. In total, we got 3 tiny sandwiches, macarons, and a few other...",2.0,New+York,aKweUFx_E1KR4DoXIzcPxA
"I strongly recommend this place for your weekend elegant dining needs. 

It was a rainy day and we had reservations and we came a little earlier and they...",5.0,New+York,jt_mFVGnAcPx27vIz4o29A
Very nice atmosphere for a quiet lunch and chat. Menu was succinct yet had good options. They also had an NYC restaurant week menu for $30 that we had and...,5.0,New+York,jt_mFVGnAcPx27vIz4o29A
Came here for their Valentine's Day dinner and the food itself was really good. The service was way too slow though and I could tell they were short staffed...,4.0,New+York,jt_mFVGnAcPx27vIz4o29A
From entrance to exit we were impressed! It was our anniversary and we were in town for a few days. We decided to dine early on a Tuesday. Staff was...,5.0,New+York,K_RLEEEkMmlis5hteYlYUQ
Classy French restaurant that takes you exactly to where your francophiles' heart dreams of sitting in the heart if the UES. The service was poetic and...,3.0,New+York,K_RLEEEkMmlis5hteYlYUQ
"Excellent place, located in the upper east side on a very cute block underground next to a hotel , made a reservation for dinner and they were gracious...",5.0,New+York,K_RLEEEkMmlis5hteYlYUQ
Exquisite French with Japanese influence. One of the finest meals around and we eat out very very frequently. We put this as a one of the five best...,5.0,New+York,UJDb0M1eF4KkxJdCTh67cw
"Came here on Friday night
Lovely  elegant restaurant, 
I like their light is not too dark, so I can still see what am I eating.
Service was great, very...",5.0,New+York,UJDb0M1eF4KkxJdCTh67cw
"Superb food, service and convenient location. 

If you're looking for a special experience without feeling super pretentious then Shun is the spot. Where...",4.0,New+York,UJDb0M1eF4KkxJdCTh67cw
"Good menu, yummy food and service friendly and attentive. Pretty solid value for what you get with a super cute bar scene that's a vibe!The place had good...",5.0,New+York,UJe9_p6NEl0kA6xHVo5PKw
"Recently dropped by here for a fun date, to take advantage of the Restaurant Week Menu and of the excellent reviews.

Glad I booked a table ahead of time,...",4.0,New+York,UJe9_p6NEl0kA6xHVo5PKw
"Meet friends for an early dinner on Saturday. We had the Coq Au Vin, French Onion Soup, Steak Frites and the soup special. 

The service was very attentive...",4.0,New+York,UJe9_p6NEl0kA6xHVo5PKw
"Food was delicouse, beautifully presented. However the room is ugly and cold, we had the private room overlooking Central Park, and it lacked any kind of...",4.0,New+York,1DfbZ0VsSCg9g1KILmnvzQ
"I begged my husband for years...YEARS...to come here. It took some threatening for him to relent. 
What an experiencing. My husband got the vegetarian...",5.0,New+York,1DfbZ0VsSCg9g1KILmnvzQ
Myself and three long time friends went to Per Se to celebrate two of us who are about to be first time fathers. We did not take the booking of the dinner...,2.0,New+York,1DfbZ0VsSCg9g1KILmnvzQ
"From the same people behind Rosemary's and Claudette, I would describe this restaurant as being a bit quainter. The staff was friendly and there was a lot...",4.0,New+York,pV-f6jq8mqNWymbPyPNmzg
"RATING: 8.8/10

PRO TIP: Come here for a casual, non-fussy, well-made classic drinks to catch up in a cute, intimate space with friends/for a date.

The...",5.0,New+York,pV-f6jq8mqNWymbPyPNmzg
Amazing experience here with my friend on a Saturday night with a 5pm reservation. It was one of the very few reservations left and while 5pm was a bit...,5.0,New+York,pV-f6jq8mqNWymbPyPNmzg
"Service was excellent!!! Have eaten here several times, and I've always enjoyed the food.

They have outdoor dining in a seating area enclosed with plastic....",5.0,New+York,fSQ3CCtFSJ2S8VXDi02-3Q
This iconic spot has been around for 40 years and is a favorite on the Upper West side.  We went there last Saturday for a birthday dinner and had a great...,4.0,New+York,fSQ3CCtFSJ2S8VXDi02-3Q
Love this neighborhood spot! You can expect a consistent meal with high quality service every time. They keep the tents outside warm enough to eat in and...,5.0,New+York,fSQ3CCtFSJ2S8VXDi02-3Q
Indochine in NYC is a true gem that has captured the hearts of both locals and globetrotters for nearly four decades. The spicy beef salad at Indochine is a...,5.0,New+York,Hnj8w5j6eaIt2NiSQc7TGg
"The first word that comes to me regarding this place is pretentious... It is it a snobby restaurant on the wrong area, hence high prices, and not much to do...",3.0,New+York,Hnj8w5j6eaIt2NiSQc7TGg
"Still a happening scene at Indochine even after all these years. Great vibe and a lot of energy. The food is very good, although the menu has been the same...",4.0,New+York,Hnj8w5j6eaIt2NiSQc7TGg
"We spent the entire warm and sunny December morning with our twins (age 4) in Central Park. Other more ""family"" restaurants too crowded, so we decided we'd...",5.0,New+York,xtfKAP7X36CCZrJm_Ta6Cg
"Tried the 

Tuna Niscoise salad 
Grilled octopus salad

When the two salads came out, I was overwhelmed by a seafood smell but surprisingly they both tasted...",2.0,New+York,xtfKAP7X36CCZrJm_Ta6Cg
"This place was solid. Really good food, ambience and service, however I wasn't blown away.

It was all incredibly delicious and satisfying but for the price...",4.0,New+York,xtfKAP7X36CCZrJm_Ta6Cg
"This was the greatest dining experience of my life. The food was unreal. Everything tasted and looked spectacular, but that isn't what makes this restaurant...",5.0,New+York,nRO136GRieGtxz18uD61DA
"Wow. This restaurant was absolutely amazing!!!!! 

From the moment you walk in, you feel welcome like you came into your friend's home. 

We sat in the bar...",5.0,New+York,nRO136GRieGtxz18uD61DA
"We were super excited to come here as we are ""weekday vegetarian's"" 

My wife read the book from the original owner and has been enamored with the high...",5.0,New+York,nRO136GRieGtxz18uD61DA
"Took my boyfriend here for his birthday & omg. So so so amazing, the place is gorgeous live music is great & the food is actually chefs kiss. I have no idea...",5.0,New+York,A8zppFZvBDGUKRSUrzJWMg
"Came for dinner on a weekday evening for a party of 2. We had an outdoor reservation since we have a dog, but since it was rainy, they seated us indoor in...",5.0,New+York,A8zppFZvBDGUKRSUrzJWMg
"Good low-key French restaurant. Was not super hungry and shared an app and entre with my girlfriend. The escargot and the Grilled Berkshire Pork Chop.

Our...",3.0,New+York,A8zppFZvBDGUKRSUrzJWMg
"Incredible dinner in a beautiful restaurant!! 

My husband took me here for my birthday- I've been wanting to try it for a while, and wow it did not...",5.0,New+York,HUEj_yVB1E2mNNxW5PqUtQ
"Came here at our Mother's request.  This mom and pop is the absolute best.  The service is great as well as the food.  We had the garlic mussels, YUM- my...",5.0,New+York,HUEj_yVB1E2mNNxW5PqUtQ
My wife and I visited the restaurant after living in the neighborhood for many years. From the moment we stepped in the ambiance and service did not...,5.0,New+York,HUEj_yVB1E2mNNxW5PqUtQ
I want to be a regular here. Fresh off my RAF's  lunch I came to Lucien. I haven't dined here in decades but like Balthazar it serves food so reliably good...,5.0,New+York,aUakHsv3bAk6tDtLe96rIA
"Beautiful beautiful restaurant great ambience, however, very ""whatever food"" 

We started with the sardines which were nice, and the escargot that lacked a...",2.0,New+York,aUakHsv3bAk6tDtLe96rIA
"Lucien is a vibe. If you come here you know you are coming for the ambiance more than the food. The food is good, but its not as good as you would expect...",4.0,New+York,aUakHsv3bAk6tDtLe96rIA
Absolutely wonderful! One of our very favorite New York Restaurants. It is a must for every visit!,5.0,New+York,CsdS-L70jLn-exz34j8h5Q
"This place is fantastic but it's a little difficult to find unless you know what you're looking for because it's on the top floor of Saks Fifth Avenue.

The...",5.0,New+York,CsdS-L70jLn-exz34j8h5Q
"I'd rate this place 4.5 stars, and I found myself regretting not finishing the last two rigatoni on my plate. Service was friendly and very nice interior....",4.0,New+York,CsdS-L70jLn-exz34j8h5Q
What an amazing experience from start to finish! I came here with my husband for our anniversary and the team made it special from the start! We were...,5.0,New+York,pDwhlX9jNBGnjvyGR9jYWQ
"Chef Gabriel Kreuther is the chef and the name behind this restaurant, offering a 3- or 4-course Alsatian tasting menu, lunch and dinner menu, as well as a...",3.0,New+York,pDwhlX9jNBGnjvyGR9jYWQ
"I'm just gonna say it: this place was too fancy for me haha. 
It was an interesting experiencing to say the least. The food was amazing. I'd expect nothing...",4.0,New+York,pDwhlX9jNBGnjvyGR9jYWQ
"Went for brunch and absolutely loved it! 

From the second I walked in I was so impressed with how cute it was! Fun wallpaper and lighting made this place...",5.0,New+York,kmcgUxWhwlbmC-FAMTEF2g
Came here for Saturday evening (~7 pm) in a group of 3 without reservation and was seated immediately but at a half circle high booth. The restaurant is...,5.0,New+York,kmcgUxWhwlbmC-FAMTEF2g
"We had an excellent meal here.

Service:
-Great. Servers couldn't have been nicer

Ambiance: 
-Pleasant. You won't feel like you're on the UES - more of a...",5.0,New+York,kmcgUxWhwlbmC-FAMTEF2g
"Best steak, burger and seafood along with delightful and beautiful desserts coupled with amazing service.",5.0,New+York,xEDD2ScBU3jHhWxlMC7dkQ
"came here for restaurant week and it was impeccable.!!  

literally the best meal i've had in suuuch a long time, i wouldn't change a thing about the food....",5.0,New+York,xEDD2ScBU3jHhWxlMC7dkQ
"Returned for dinner years later and I would say it holds up. Easily made a reservation for my boyfriend and I on a weekend. We tried:

+ Tuna tartare
+ Foie...",5.0,New+York,xEDD2ScBU3jHhWxlMC7dkQ
"Such a beautiful experience!! 
The ambience is nice and the service was  impeccable!! The sommelier was very knowledgeable and suggested us a very good wine...",5.0,New+York,bEXTA_Gwo2oVg4gnFd9fNA
"The atmosphere and ambiance is amazing. Classy place that's great for a date night. Server was friendly with alright service. Food came out fast.

So onto...",3.0,New+York,bEXTA_Gwo2oVg4gnFd9fNA
"4.5 stars

From the polished service to the elegant dining room, to the delicious food, I have always loved Ai Fiori.  However, I had not been there in...",4.0,New+York,bEXTA_Gwo2oVg4gnFd9fNA
"excellent food and service - great staff 
the main courses of meat and fish are perfectly prepared and tasty 
The cocktails are perfect!!!
5+++ stars",5.0,New+York,y5b85IZGLxNdksDBFm1GBw
We have a very good dinner here. We were able to walk in with no wait on a Thursday night. The menu has a lot of classic Italian items but also some...,5.0,New+York,y5b85IZGLxNdksDBFm1GBw
"Most of the stars are for the excellent wait staff, service and ambiance. Gene's is old school Italian New York in the best way. Unfortunately that usually...",4.0,New+York,y5b85IZGLxNdksDBFm1GBw
I don't normally write reviews but this place is amazing! French onion soup is the absolute best and crepes and very tasty!,5.0,New+York,3PabSEZ2ESexVFZznyozVw
"Such a romantic ambiance. 
The food is small portions but is totally worth it . 
Their FULL menu is vegan. 
Friendly staff ...small tables but it creates...",5.0,New+York,3PabSEZ2ESexVFZznyozVw
Just love finding great vegan restaurants that my wife can enjoy and that exceed my expectations as a meat eater.  French is my favorite cuisine and my wife...,5.0,New+York,3PabSEZ2ESexVFZznyozVw
"The service is extremely great! 
The food's portion is big and yummy 
A very pleasant dinning experience here",5.0,New+York,EaNRl3vlDOsNF-gkCR5mBA
"A cute and cozy place. We enjoyed a lot. 
Food was delicious and service excellent. 
I highly recommend this place",5.0,New+York,EaNRl3vlDOsNF-gkCR5mBA
An excellent gem of a French restaurant. Owner is terrific and food and wine are excellent. Fantastic French onion soup. The duck and beef entrees were...,5.0,New+York,EaNRl3vlDOsNF-gkCR5mBA
"gosh i love this restaurant, have for years. i think their little dishes make for such a nice multi-course meal. i've been here both for restaurant week and...",5.0,New+York,844H9r0tRQZmxiEtjeTW0A
"Interesting space next to MOMA. Mid-century modern decor, felt like I was in a hotel lobby bar in the 1960s.

The food was good, especially the bread and...",4.0,New+York,844H9r0tRQZmxiEtjeTW0A
They had a fun Bubbles and Fried Chicken brunch menu which friends took advantage of for the chicken. got a huge champagne bottle to sip on. I wasn't the...,4.0,New+York,844H9r0tRQZmxiEtjeTW0A
Every time I come to NYC I have a meal here. Usually something French inspired and usually with friends. Tonight I came alone and had a great indulgence. I...,4.0,New+York,uuDvk4EsRUkeTj4jVKJOpw
"Rue 57's food is just... not good. The service was great and location is great which is what makes Rue 57 all the more disappointing.

Its food is not only...",2.0,New+York,uuDvk4EsRUkeTj4jVKJOpw
"What a classic, old New York vibe this place has! Also a nice location, a couple blocks from Central Park. 

We loved our fresh, diverse selection of...",5.0,New+York,uuDvk4EsRUkeTj4jVKJOpw
"Prices had increased too much, so elected not to go there, great shame as always enjoyed going there.",4.0,New+York,bTyyPU8A4pz9dieLSZPMdA
This is my favorite pre-theatre restaurant by far. The prix fixe is so varied and there are so many excellent choices. The food is delicious and portions...,4.0,New+York,bTyyPU8A4pz9dieLSZPMdA
"$70 after theater price fixe dinner!

We had a 2pm early show with 5pm reservations. I look at my watch, 4:35?? Take your bows, I have reservations! 

An...",4.0,New+York,bTyyPU8A4pz9dieLSZPMdA
My 21 year old daughter and I stopped in for a late lunch on a recent Friday afternoon. It is a lovely little restaurant with a very cozy vibe. The waiter...,5.0,New+York,Ih7hLJl-UiGSrBEI3A12gA
"Dingy, dirty, and a disgrace to French cuisine. Extremely cramped seating area, and by far the worst food I've ever had in NYC. The health violations listed...",1.0,New+York,Ih7hLJl-UiGSrBEI3A12gA
"Nice Ambience, but the food is mediocre for the price that you pay. I had the tuna tartare and fries and it was nothing special for $30! We also had the...",3.0,New+York,Ih7hLJl-UiGSrBEI3A12gA
"We came here one night for a friends birthday and it was unique experience. Make reservations, get a sit down table, order some appetisers and food, drinks...",3.0,New+York,WS0ipFMNDJDy_MOylP-JGw
"I'd rate this place 3 stars. The service was excellent, but the food had its ups and downs.

 I really enjoyed the burrata and mussels. The mussels had a...",3.0,New+York,WS0ipFMNDJDy_MOylP-JGw
"The waiter was so rude, he started sassily forcing us to order more entrees with no reason because there is no disclaimer on the menu. Then proceeds bonk me...",1.0,New+York,WS0ipFMNDJDy_MOylP-JGw
"Jason was an excellent server. He was friendly and on point in making sure our drinks were to our liking and he had great recommendations. 
Our party was...",5.0,New+York,hD55NUiGDK7STQ8oy9QDPA
Popped into this place on a Sunday night and sat outside with the nice weather.  Service was a bit lack luster with delayed greeting after being sat and...,4.0,New+York,hD55NUiGDK7STQ8oy9QDPA
"We had a lovely dinner with friends. The duck two ways, mussels frites and tuna nicoise all excellent paired with wine.

Jason was our server and delightful...",5.0,New+York,hD55NUiGDK7STQ8oy9QDPA
I don't know why it took me so long at Bar Boulud.  The Lincoln Ristorante has been off its game the last couple of times that we are there. The Atlantic...,4.0,New+York,mosd9Voq5Ws6k6Uduii_ww
"We went there for early afternoon lunch post MET opera performance.  Duck Confit was very tasty and salmon salad decent too, best dish was the French burger...",3.0,New+York,mosd9Voq5Ws6k6Uduii_ww
"This is one of my reliable staples for dining post-show at Lincoln Center, since it's located just across the street, the kitchen is open just late enough...",4.0,New+York,mosd9Voq5Ws6k6Uduii_ww
"Incredible French dishes elevated with Asian fusion.

The black sea bass fish with banyuls vinegar and brown butter jus was the most surprising dish I have...",5.0,New+York,PBUIaPtgnhmdHE3KHglK-g
"Wow, we really had a nice evening at Jean-Georges. Been on my list to come here for a while and it didn't disappoint. Roger, our server, was excellent and...",5.0,New+York,PBUIaPtgnhmdHE3KHglK-g
"Service is truly white gloves
Our waiter Ed.was knowledgable and great conversationalist. 
Well the food truly heavenly.
Thank you for a great special night",5.0,New+York,PBUIaPtgnhmdHE3KHglK-g
Make me happy when i go. wonderful staff and patrons. feels special. Had an old unique feel that's hard to find today. Food is what you order and no surprises.,5.0,New+York,lw4ZMgn-QBh_5W1ipNHjaw
"Typical Manhattan French bistro, with some authentic french dishes and some to please the local crowd (like burgers, truffle fries and sushi, yes, sushi!)...",3.0,New+York,lw4ZMgn-QBh_5W1ipNHjaw
"Classic restaurant in the New York City way the food and service was delightful, respectful and attentive without being over bearing. Lamb shank over...",4.0,New+York,lw4ZMgn-QBh_5W1ipNHjaw
"i honestly couldn't decide on what to get, the hosts were very patient with me. I ended up getting the lobster curry (recommend), the peasant egg and grits...",5.0,New+York,a0AvIH1UnFmqAXhZDEQtrw
"15 East with Tocqueville, great Japanese / French fusion restaurant. Came here for a girls night out, beautifully decorated place. Checked out their...",4.0,New+York,a0AvIH1UnFmqAXhZDEQtrw
I went to Tocqueville for dinner on September 9th. I have to say it was the most terrible dinner experience I ever had. We arrived at 6pm and spent almost...,1.0,New+York,a0AvIH1UnFmqAXhZDEQtrw
This is a wonderful restaurant.  The long time chef retired but the replacement is just as good if not better.  We started with a superb French onion soup....,5.0,New+York,7uGPAk8ELYABSzZhXhj7tA
Phenomenal service. An area frequented by locals (skewed elderly) which is always a good sign. Wait staff split one our hangar steak frites onto two plates...,4.0,New+York,7uGPAk8ELYABSzZhXhj7tA
What an ambiance. Transport yourself to the densely wooded French countryside with an intimate trip to Le Gigot. It didn't hurt that it was raining outside...,5.0,New+York,7uGPAk8ELYABSzZhXhj7tA
"Amazing food! I highly recommend the escargot, french onion soup, frog legs, and the rabbit stew. The ambiance is warm and cozy. If you're looking for...",5.0,New+York,oyxtaqfFZkP_vC0M6GfkbA
"This is quite honestly the best hidden gem for the quality, quantity, and uniqueness of food. Came here for my annual Christmas Dinner with my fiancé. I got...",5.0,New+York,oyxtaqfFZkP_vC0M6GfkbA
"We love Chez Napoleon.  The ambiance is perfectly comfortable.  The owner is a sweetheart, the food delectable.  We were there on March 9, 2023 for dinner....",5.0,New+York,oyxtaqfFZkP_vC0M6GfkbA
"Came here for a birthday brunch, my friend wanted to get tipsy and dance. This review is for the overall experience and not precisely the food. Pro tip:...",4.0,New+York,yvhhKv2CDjuJsC4ecG848g
"Arguably the worst dinner I've eaten in New York City in the 12+ years I've lived here. The staff was very rude, the ""signature"" Cajun chicken was dry and...",1.0,New+York,yvhhKv2CDjuJsC4ecG848g
It's a love/hate relationship between Le Bilboquet and I. The food is ok/good but the ambiance is usually what makes me choose another spot for lunch. It's...,2.0,New+York,yvhhKv2CDjuJsC4ecG848g
"Highlights:
An impressive selection and knowledge of wine.
Good charcuterie 
Good service
Great eye candy - look at the shelves on the wall

Enough of the...",5.0,New+York,eoz2NahxyivVRs8Ll9Ljjg
"oh, i loved this place so much. i used to work right nearby, and while i had heard good things, not sure why i never made it in. finally got to try...",5.0,New+York,eoz2NahxyivVRs8Ll9Ljjg
"Excellent wine list, knowledgeable somms and yummy fondue - we will definitely return! We visited twice on our trip to NYC from Napa CA - always nice to...",5.0,New+York,eoz2NahxyivVRs8Ll9Ljjg
"This is def a place where you come for the fame, ambience, not the food. I mean the food is fab, but it is also very very overpriced.

My gf and I shared a...",4.0,New+York,yNC4kI9Md0Csd6zqr3oeFw
"I have been to a number of Jean George's restaurants in New York and other cites / countries. I'd say the menu of the Mark is not as impressive as others,...",3.0,New+York,yNC4kI9Md0Csd6zqr3oeFw
"This has become a favorite for my fiancé and I.
We came here one night prior to going to Bemelman's.

The seafood platter is our go-to along with steak (for...",4.0,New+York,yNC4kI9Md0Csd6zqr3oeFw
"What a happy, yet chill, place to meet friends for dinner.  That's the most striking thing about La Ripaille.  Server staff also quite attentive and...",4.0,New+York,kuSkLiSq9gHuytBBOOYeeQ
"Time for this guy to hang up his hat. 
Wine mark up stupid crazy. $78 for a$7 bottle. 
Food is decent for a bistro in Syracuse not NYC. 
Do yourself a favor...",2.0,New+York,kuSkLiSq9gHuytBBOOYeeQ
"La Ripaille is a rare find because it is actually a French restaurant owned and operated by a Frenchman.  Almost all other ""French"" restaurants are either...",5.0,New+York,kuSkLiSq9gHuytBBOOYeeQ
"A solid offering - Cafe Centro provided a delicious comfortable Friday lunch. 

Seated outside of Grand Central the ""Restaurant Week Menu"" at $38 proved to...",4.0,New+York,qfeCYi9MMD6I7jQLFqngPg
There are several nice places in the Grand Central area. But I picked up my husband from work and he'd mentioned coming here for Dinner- so I can't even...,4.0,New+York,qfeCYi9MMD6I7jQLFqngPg
"Location is great, Decor and service excellent.  Food a bit disappointing.
Probably a great location for after work drinks. I ordered two appetizers, a...",3.0,New+York,qfeCYi9MMD6I7jQLFqngPg
"Made a last minute reservation for New Year's Eve and it did not disappoint!

Loved the white Negroni and the escargot. Also got the French onion soup and...",5.0,New+York,XDMtYVpUQag-uay9DHMm9A
"There again for supper at the bar.   Split Salad, Cassoulet and cocktails. Salad with mustard vinaigrette: simple and sublime. Cassoulet... excellent. Both...",5.0,New+York,XDMtYVpUQag-uay9DHMm9A
"I've eaten at this restaurant since in opened on 14th street a millennium ago then again when it moved to 79th St.   I always liked it, but didn't remember...",5.0,New+York,XDMtYVpUQag-uay9DHMm9A
"Everything I loved about my recent dinner at La Grenouille: 

- Flowers! Dozens of beautiful, fresh bouquets filled the restaurant and made it smell...",5.0,New+York,KIIYvTOc0Uv90aUHEGvoSg
"This is a classic French restaurant that serves traditional food like the French onion soup, La meunière sole, and soufflé. The decor is also set up to a...",5.0,New+York,KIIYvTOc0Uv90aUHEGvoSg
Rather disappointing.  We had dinner this past Saturday night.  After reading the mixed reviews we were cautiously optimistic.  The restaurant is stunning...,2.0,New+York,KIIYvTOc0Uv90aUHEGvoSg
"Another restaurant week pick! 
This time it was with a different friend (it was the same friend from the Flushing's adventure). We wanted to try a French...",5.0,New+York,V69n3YrAs59GenGB2jLVrA
"I had an okay experience during early dinner. The staff is exceptional. The hospitality is amazing. 5 stars for professionalism. 

The food is just not...",2.0,New+York,V69n3YrAs59GenGB2jLVrA
"I pass by here soo much but never went in until this past weekend with a friend. 

She got the french onion soup and a salad. I got a mimosa and Eggs...",3.0,New+York,V69n3YrAs59GenGB2jLVrA
This is haute cuisine & a fine dining experience & it's pricey & worth it!  I came for restaurant week and met Chef Angie Mar which was thrilling in itself....,5.0,New+York,jvuwuo6UWC5HtPRsFhm-iA
