text,rating,location,restaurant_id
"All the dishes that we ordered were average. The coq au vin was salty. The onion soup was the best tasting dish. 

Good baguette.",3.0,Washington,26wAxnrT6NdSGg5EGHK2Qg
"Reservations are a MUST. Very small restaurant - told 52 seats but I only counted 46. Very very tight tables. Excellent service, great food variety, always...",4.0,Washington,26wAxnrT6NdSGg5EGHK2Qg
We simply love this restaurant.  We have been coming here since the early 1980s.  The menu has not changed much and there is so much to love.  The salmon...,5.0,Washington,trqVGAwgh_953up-5d_wfw
Old country charm at the edge of Georgetown this place has all the components of a place that received a Michelin Star. A few updates and attentions to...,3.0,Washington,trqVGAwgh_953up-5d_wfw
"We went for dinner here with my bf's family, who happen to eat here whenever they are in DC. Our party of 6 was taken upstairs for the seating. Service was...",4.0,Washington,trqVGAwgh_953up-5d_wfw
"Went to celebrate a professional win.

The ambience is very cozy, not quite a house since it had a fairly open floor plan, but welcoming all the same.

The...",5.0,Washington,gGjN9kuRcEoLfrElsT03CA
I'm not sure why this place gets bad reviews. Reading them almost made us change our reservations and I can tell you that would have been a mistake. First...,5.0,Washington,gGjN9kuRcEoLfrElsT03CA
"Everything was sterling!  The atmosphere, service and food were all the best one could imagine.  On a snowy night we figured not many people would be there....",5.0,Washington,gGjN9kuRcEoLfrElsT03CA
"This is a hidden gem ... I will be back for a romantic evening, the menu has plenty of options",4.0,Washington,-daHpfE8XuqvOZr0SdxONg
Food were great even in small portions but you have to wait awhile for serving time. Server was nice and accommodating. Wine selection available. Formal...,4.0,Washington,-daHpfE8XuqvOZr0SdxONg
"The food is so delicious here, the service outstanding, and the ambiance is elegant but relaxing. Matisse deserves a higher rating in the DC culinary scene....",5.0,Washington,-daHpfE8XuqvOZr0SdxONg
My husband and I had a wonderful brunch here today... food was delicious and very finely prepared... service excellent and outdoor seating delightful.  I...,5.0,Washington,Zqp9HdBmysuXkEdtywDmhg
I knew there was something suspicious when I could get a Saturday dinner reservation for 7 people that afternoon. There's a reason why they aren't very...,3.0,Washington,Zqp9HdBmysuXkEdtywDmhg
This was a lovely local spot that I'm happy to have tried! It was initially off-putting when I first arrived around 6:30 because the place was virtually...,4.0,Washington,Zqp9HdBmysuXkEdtywDmhg
"Excellent in every way...the best French restaurant in the area...the best.
Ons suggestion. There were a number of excellent specials the other night which...",5.0,Washington,sv6B_9Q45MA3pEH1YyInIg
"3 times out n a row, I'm disappointed by the quality of food. Service is kind and fine, whoever is on food quality control is failing hard. I ordered the...",1.0,Washington,sv6B_9Q45MA3pEH1YyInIg
"~ gluten-free review ~

Headed over to Georgetown for a dinner this evening and was blown away by Bistrot Lepic! They were so helpful in both wine selection...",5.0,Washington,sv6B_9Q45MA3pEH1YyInIg
"I felt so strongly I had to share my experience. While the food was delicious, the female manager was so incredibly unkind and condescending to her staff,...",3.0,Washington,5QyQ0dLhXzKLaGhzUDQbqg
Great food and good service. It is better to come with time since the service can be slow due to the large clientele.,4.0,Washington,5QyQ0dLhXzKLaGhzUDQbqg
"Though the place was drafty and I could feel the outdoor cold while sitting at a table next to the window. The overall atmosphere was great, the music was...",4.0,Washington,5QyQ0dLhXzKLaGhzUDQbqg
"Truly excellent French dishes with unique flair, particularly with the sauce work. My table got the branzino, the duck confit, and the risotto. All three...",5.0,Washington,yk4HmXK1zf73vDDKlF5SyA
Do not go to this restaurant !!!  Manager and waiters are rude and impolite. Service is terrible and food is overpriced and overrated. It is a disaster. We...,1.0,Washington,yk4HmXK1zf73vDDKlF5SyA
I can't even rate this place. this was the worst place I've ever been to. at 8 pm on a Friday they ran out of everything and the manager had an attitude....,1.0,Washington,yk4HmXK1zf73vDDKlF5SyA
Had a lovely dinner last night after a long travel day. This restaurant is in a cute part of town and the restaurant is cozy and quiet - no live music....,5.0,Nashville,Ju25XEGy_NWi9heJX3FuZw
"TLDR: Would I come back here? No. 

We got the beet salad, pizzette, and the pork shank. 

Beet salad was good, pizzette was bitter and needed honey or a...",3.0,Nashville,Ju25XEGy_NWi9heJX3FuZw
"Four seasons prices, local bistro style food.
Let me start by saying I love the food here and the service is always fantastic. I just can't get past the...",3.0,Nashville,Ju25XEGy_NWi9heJX3FuZw
"#fatjared say...it had everything for my wife and I that we were wanting or expecting, except for the wow factor. Not perfect, so not 5 stars, but a fun...",4.0,Nashville,xipdxExzjqukW1HvGHLDVQ
"As nice of a French restaurant as you can get a Nashville. Outside, it looks like a reconverted old IHOP, but quite tastefully done. The waitstaff is top...",3.0,Nashville,xipdxExzjqukW1HvGHLDVQ
"Picture this: a night at Chateau West, a Nashville gem that has been serving up French-inspired delights for years, thanks to its friendly Turkish owner who...",5.0,Nashville,xipdxExzjqukW1HvGHLDVQ
"Nestled in the heart of Nashville, Miel is a culinary gem that embodies the essence of locally sourced, seasonally driven cuisine. With a rich history...",5.0,Nashville,a-gkPi0KFpRNGiJfJ8ARAg
"Well curated wine list!
Great service from on a knowledgeable staff.
Perfect portion size on everything on the menu.",5.0,Nashville,a-gkPi0KFpRNGiJfJ8ARAg
"I made a reservation here for a romantic Friday evening in their exquisitely moody dining space. It's a decidedly chic, intimate interior design with warm...",5.0,Nashville,a-gkPi0KFpRNGiJfJ8ARAg
"In my opinion, this is the best restaurant in the entire Baltimore area. The food was more than excellent and the service was exceptional. They even ask if...",5.0,Baltimore,3RtD9VadLIF_mYkgnFwIew
"We booked a reservation Friday evening at Charleston as a holiday present, and it was a nice treat to end the year. We didn't see the free valet sign from...",4.0,Baltimore,3RtD9VadLIF_mYkgnFwIew
"Chef Cindy Wolf heads Charleston, which offers Mid-Atlantic cuisine.  Our group came here after a work event in the area, and I was pretty excited to check...",3.0,Baltimore,3RtD9VadLIF_mYkgnFwIew
Everything from start to finish about this restaurant was amazing.  Especially the customer service....  and it was the small little details.  (Making sure...,5.0,Baltimore,6LRfjF30KUPTjpPFxmD3yw
"Definitely one of my favourite restaurants in Baltimore. The chef changes the menu daily and the ingredients are all seasonal, so you'll always get to try...",5.0,Baltimore,6LRfjF30KUPTjpPFxmD3yw
Returned recently and loved it just as much. I enjoy how consistent they are. I tried the octopus and it was delicious.,5.0,Baltimore,6LRfjF30KUPTjpPFxmD3yw
"Duck Duck Goose is an absolute gem of a restaurant that you simply can't miss. From the moment you step in, it's clear that the establishment is well-run,...",5.0,Baltimore,mOZQ31rXIhkvLjM2ZuPwGg
This has been on my list for years so we were excited to finally try this place out. The high price tag has always prevented us from coming here but since...,3.0,Baltimore,mOZQ31rXIhkvLjM2ZuPwGg
"Food: pricy but, so is duck (which a majority of the dishes are) I couldn't speak to the DDG burger that's just a beef burger (verified by the waitress when...",5.0,Baltimore,mOZQ31rXIhkvLjM2ZuPwGg
"I haven't been to Petit Louis in years and I'm not sure what was stopping me. It's one of the most consistently high quality, fine dining establishments in...",5.0,Baltimore,qw1m3ztrPSPzPdUq4AnbdQ
"Delicious and consistent foods with good service, albeit a little slower on busy nights. A couple of salads we've had in the past few months were not over...",4.0,Baltimore,qw1m3ztrPSPzPdUq4AnbdQ
I had another wonderful meal here with friends. We dropped in for lunch. I had the eggplant Napoleon and the duck breast. My friends ordered shrimp and also...,5.0,Baltimore,qw1m3ztrPSPzPdUq4AnbdQ
"I cannot compliment the food enough at this place! I stopped here as a fluke, really. My fiance and I were looking for a great quaint place in Baltimore to...",4.0,Baltimore,MA33mLwBJuUlqJxqOdlPQg
"My family is from Louisiana so I had high hopes. Sadly, I was disappointed. The food had no flavor nor did it have the consistency that we were used to. For...",1.0,Baltimore,MA33mLwBJuUlqJxqOdlPQg
"Louisiana is where it's at for Creole food in Baltimore. I was a little skeptical going in, as the location does not look like much from the street....",5.0,Baltimore,MA33mLwBJuUlqJxqOdlPQg
"I won't knock off any stars, but probably best to steer clear of this place with its prix-fixe menu if you are a picky eater.  I enjoyed the dessert, but...",5.0,Baltimore,og7CNRb-Eb7hwre5HRIvjw
We went to Tersiguel's last night for dinner. We had not been there since the beginning of Covid. We were not aware that they changed the format of the...,5.0,Baltimore,og7CNRb-Eb7hwre5HRIvjw
"Excellent service. Warmly welcomed by head waiter who has worked there for over 30+ years. Attentive staff, pleasant atmosphere, and dining experience. 

It...",4.0,Baltimore,og7CNRb-Eb7hwre5HRIvjw
"It is quiet, food always consistent, wait staff are amazing. We had the flounder and it was very good.",5.0,Oklahoma+City,W26o28tBHVNbCFDJ_kD2Tw
I feel like this place is a staple in the okc metro. I don't come here often but when i do i walk away thinking that was a really good meal i should come...,5.0,Oklahoma+City,W26o28tBHVNbCFDJ_kD2Tw
"We were impressed with the beautiful, intimate setting of the Metro. It speaks class and elegance from the moment you enter.  The service was attentive,...",4.0,Oklahoma+City,W26o28tBHVNbCFDJ_kD2Tw
An absolute gem outside OKC.  The service and food were cream of the crop.  My wife and I dropped in to celebrate an occasion for our first time in OKC and...,5.0,Oklahoma+City,qRxyo5JcyWdAu1bzIQku9g
"Was expecting a very nice meal 
It was a very expensive 5 course meal

The first round was a cheese board.  Hard to muck that up.  Every subsequent course...",1.0,Oklahoma+City,qRxyo5JcyWdAu1bzIQku9g
"A beautiful experience. Everybody was so genuinely welcoming and attentive: the hostess, our waiter.. even the young lady who continued to fill our water...",5.0,Oklahoma+City,qRxyo5JcyWdAu1bzIQku9g
"This restaurant has been around a while but they posted a reel on IG so I had to check it out!

We made a reservation for the following week. It wasn't all...",5.0,Louisville,StrPaqRh8ZQP4f0ck1XGog
Saturday night reservation for 6 while we had some family in town. Super lively and busy atmosphere. Our server was wonderful (attentive but not...,5.0,Louisville,StrPaqRh8ZQP4f0ck1XGog
"Enjoyed a lovely anniversary dinner here on Black Friday! Everything we had was on point and so delicious. The quiet, unassuming ambiance and attentive but...",5.0,Louisville,StrPaqRh8ZQP4f0ck1XGog
"A lovely building, charming interior, it has a very 1920's vibe to it.

Started off with the Escargots de Bourgogne: snails cooked in garlic herb butter. My...",5.0,Louisville,Ify6US5DSjOIZnwigivwAg
"I recently dined for the first time at Bistro Le Relais for a work dinner. First of all, I had no idea this lovely little place existed, and in such an...",3.0,Louisville,Ify6US5DSjOIZnwigivwAg
"Dinner at Bistro Le Relais in Louisville, KY was nothing short of amazing. 
The cocktail I had is one of the aviation themed drinks called Paper Plane....",5.0,Louisville,Ify6US5DSjOIZnwigivwAg
Everything here was amazing .... Elevating food. The eggs are to die for. Great service and well done vibes!,5.0,Portland,--UNNdnHRhsyFUbDgumdtQ
"Le Pigeon provides outstanding service, featuring attentive staff and a welcoming, cozy atmosphere. Nevertheless, the overall ambiance is marred by noise...",4.0,Portland,--UNNdnHRhsyFUbDgumdtQ
"I love tasting menus. I love small, quaint restaurants that have few tables so they can concentrate on making good meals. La Pigeon has both, so I was...",5.0,Portland,--UNNdnHRhsyFUbDgumdtQ
"Service: a tad awkward, the server was sort of hovering but didn't approach. Our service took a tad longer than expected, but it was alright since it was...",4.0,Portland,YhNxOAihYXTkziyNGOErDg
Dinner on December 30 was my second or third time eating at Serrato. Everything was perfect. I had a glass of wine and the bartender mixed a delicious...,5.0,Portland,YhNxOAihYXTkziyNGOErDg
"I'm so bummed to give this place only 3* but here we are.

My partner and I ate here back in February and had an amazing time. We ordered the tuna tartare,...",3.0,Portland,YhNxOAihYXTkziyNGOErDg
After having seen the owner appear on Chopped (unfairly eliminated in the final round!) my wife and daughter made reservations here before we shipped our...,5.0,Portland,6GmUVd6ZD7L8weD5dV1g3Q
"After a series of unfortunate events tonight, I found myself back at St Jacks. And then discovered I was quite fortunate to be here!

I just stopped by for...",5.0,Portland,6GmUVd6ZD7L8weD5dV1g3Q
"There are few places you can visit weeks, months, or years down the line, that will deliver with consistency and grace, like the first time you found your...",5.0,Portland,6GmUVd6ZD7L8weD5dV1g3Q
"Best burger!

About an inch thick beef patty, chargrilled crunchy outside, juicy mouthwatering delicious inside,  grass fed beef, between two buns with...",5.0,Portland,ZPQY4VrsBhwd6z4dMDrT9Q
Amazing experience here. Was looking for somewhere I could eat safely since I have celiac. They were more than accommodating and had multiple options for...,5.0,Portland,ZPQY4VrsBhwd6z4dMDrT9Q
"Perfect PNW faire restaurant!
One of the first places to put Portland on the foodie map!",5.0,Portland,ZPQY4VrsBhwd6z4dMDrT9Q
I would advise any and all tourists to the Las Vegas Strip to eat breakfast at Mon Ami Gabi. My fiance and I visited numerous times on a recent vacation....,5.0,Las+Vegas,4JNXUYY8wbaaDmk3BPzlWw
"The food was good, but not particularly memorable. This is the restaurant you go to for a nice view of the Bellagio fountains at night.

There are some...",4.0,Las+Vegas,4JNXUYY8wbaaDmk3BPzlWw
"We made reservations for breakfast.  It was very cold, so we chose to sit inside, but the patio would have been available.  We had a view of the Bellagio,...",5.0,Las+Vegas,4JNXUYY8wbaaDmk3BPzlWw
Amazing experience dining at the chef's table.  Michelin star level experience.  Highly recommended,5.0,Las+Vegas,O19VReN1I2TBrJsbXUAIJg
This place is wonderful. The staff was kind and knowledgeable. The ambiance was simple yet upscale. Not at all pretentious. Very inviting and comfortable....,5.0,Las+Vegas,O19VReN1I2TBrJsbXUAIJg
"A night to remember! I just had dinner at Partage last night for the first time. I had never heard of it before, but I was driving through China Town and...",5.0,Las+Vegas,O19VReN1I2TBrJsbXUAIJg
"A+ Service
A+ Food Quality
Lump Crab Benedict was amazing!
Excellent dark roast coffee!
Highly recommend.  Our Hostess was so efficient and extremely kind....",5.0,Las+Vegas,rcaPajgKOJC2vo_l3xa42A
"One of my many favorite places that I'll always go to if I'm close. Bouchon is special. Their crab Benedict is perfect.
Service is always perfect, the...",5.0,Las+Vegas,rcaPajgKOJC2vo_l3xa42A
"The restaurant is located near the lobby / reception of the Venetian.   There is a Bouchon Bakery and a Bouchon restaurant inside this location. 

Gary,...",5.0,Las+Vegas,rcaPajgKOJC2vo_l3xa42A
The restaurant design is beautiful you really can feel you're inside of one cathedral but is very dark. I celebrated here my birthday. The food are small...,3.0,Las+Vegas,8Rj152tUuSbXbqlNst5RZQ
"What a beautiful restaurant.
Aesthetically delicious. Thank Widowlamp for the feast for the eyes.

I came to celebrate my birthday, and the customer service...",4.0,Las+Vegas,8Rj152tUuSbXbqlNst5RZQ
"Before I write my review: THE BREAD. Out of this world. Best bread I ever had.

Now the whole story:

We walked in early however got seated immediately. The...",5.0,Las+Vegas,8Rj152tUuSbXbqlNst5RZQ
"Joel Robuchon is one of my favorite restaurants in the US. I find all the courses outstanding, especially his signature mashed potatoes. It's really amazing...",5.0,Las+Vegas,XnJeadLrlj9AZB8qSdIR2Q
My first true fine dining experience. I love eating but I'm not qualified to write an extensive review on a former 3 michelin star restaurant so I'll make...,5.0,Las+Vegas,XnJeadLrlj9AZB8qSdIR2Q
"This is literally off the scale. No words can describe this experience. 

The food is amazing as you will see from the pictures. I did the wine pairing and...",5.0,Las+Vegas,XnJeadLrlj9AZB8qSdIR2Q
"Ambiance:
Still amazing, well lit, great mood
Service: Still Superb

The Food!:
1.) Oysters- Great and fresh
2.) Escargot - Even though it's not pure butter...",5.0,Las+Vegas,rbcfYmJtqwIkk17IeOI5Kw
"We came here as the main brunch spot during our friend's bachelorette weekend. Right off the bat, the hostess was extremely rude and apathetic.  She was...",1.0,Las+Vegas,rbcfYmJtqwIkk17IeOI5Kw
"What I ordered:

7/10: French Onion Soup - $22
- a little too salty
- bread and Gruyère combo was yummy
- they split this for us to share! 
- even a half...",5.0,Las+Vegas,rbcfYmJtqwIkk17IeOI5Kw
Was a wonderful meal with amazing service. Thanks Michael for the top notch service. Will be back!,5.0,Las+Vegas,pBpps1gW3C5n1z3ZHOu_pQ
"Everything was delicious and the portions were just right to share for a group of 4. They call it family-style, but I'd say it's more like shared plates or...",5.0,Las+Vegas,pBpps1gW3C5n1z3ZHOu_pQ
"There are so many amazing restaurants at the Cosmopolitan.  However, there is only one that sets the standard for service, standards and excellence, and...",5.0,Las+Vegas,pBpps1gW3C5n1z3ZHOu_pQ
"While staying at Delano, we decided to dine in at Rivea located on the 64th floor of the hotel

We started off with some complimentary bread and breadsticks...",5.0,Las+Vegas,HojKatUfX4UHWaPqtl63NQ
"Came to wedding reception here and was blown away by the food! The service was impeccable, especially for a wedding party. 

Lobster risotto, filet, sushi,...",5.0,Las+Vegas,HojKatUfX4UHWaPqtl63NQ
"A beautiful restaurant with an amazing view from the 64th floor of the Delano!  We had a large party and enjoyed amazing, prompt and attentive service from...",5.0,Las+Vegas,HojKatUfX4UHWaPqtl63NQ
"All the best for food, atmosphere, view, especially the service. I strongly recommend Picasso for dining with your loved ones.",5.0,Las+Vegas,0q_BHpxbikVtPRRLRu-U0g
"Wonderful service! The second time that we ate dinner there and again, an amazing experience. Roger was our server and he coordinated our meals perfectly....",5.0,Las+Vegas,0q_BHpxbikVtPRRLRu-U0g
Everything at Picasso exceeded our expectations. The Restaurant is so elegant and beautiful. Top-tier service that rivals any in Vegas. I went in a little...,5.0,Las+Vegas,0q_BHpxbikVtPRRLRu-U0g
"Wow!!!! I don't want to give away all the surprises at Guy Savoy so I'll say this much:
- Prepare for surprises throughout your meal
- Get the artichoke...",5.0,Las+Vegas,P6O50VeFlBIJpP0QPYsXbQ
We went  for  2023 new years  eve. I was hesitant only bc it was $695 each. Thats almost atrocious  to us. But the time we stepped into the high ceiling...,5.0,Las+Vegas,P6O50VeFlBIJpP0QPYsXbQ
"Restaurant Guy Savoy takes after its 2 Michelin star predecessor from Paris. Being the only other restaurant by Guy Savoy, it was a pleasure to experience...",4.0,Las+Vegas,P6O50VeFlBIJpP0QPYsXbQ
"Everything was outstanding, from the food, the service and the ambience! Totally worth it!!",5.0,Las+Vegas,xVEtGucSRLk5pxxN0t4i6g
"This review is much overdue! We visited the Eiffel Tower restaurant beginning of 2023. Gettin up to the restaurant was a fun experience, as the only way up...",5.0,Las+Vegas,xVEtGucSRLk5pxxN0t4i6g
"We visited a number of upscale restaurants during our recent stay in Vegas. Eiffel Tower was the most expensive and had the least enjoyable food.

The view...",3.0,Las+Vegas,xVEtGucSRLk5pxxN0t4i6g
"SPECTACULAR service-great place to celebrate a special occasion- worth it! Tasting Menu was delicious, epicurean delight for Foodies. Romantic ambience,...",5.0,Las+Vegas,rtlsfmdufArhk-47sWIf2w
"This is a very nice 5 stars service fine dining in Bellagio. 
 
Every single cost is an amazing and beautiful presentation. We do 8 course seafood and vegan...",5.0,Las+Vegas,rtlsfmdufArhk-47sWIf2w
Came here to celebrate my wife's birthday and this place did not disappoint.  My brother set up the reservation and we showed up late due to the craziness...,5.0,Las+Vegas,rtlsfmdufArhk-47sWIf2w
"Date of Visit: 12/25/2023

We visited L'Atelier de Joël Robuchon on Christmas Day, 9 months after our visit to the restaurant next door, Joël Robuchon....",5.0,Las+Vegas,mUdalYTuAtnZm2K9zoH27Q
"Wonderful French cuisine with both a traditional and modern take. Probably a 4.5/5.

First off the bread and butter is the best I've ever had. I would pay...",5.0,Las+Vegas,mUdalYTuAtnZm2K9zoH27Q
My husband and I came here to celebrate his birthday and we had a fantastic dinning experience! You can choose between the discovery tasting menu (9...,5.0,Las+Vegas,mUdalYTuAtnZm2K9zoH27Q
"Gambling, check. Show, check. Ballerina wannabe fountains, check. Fake pyramids/European structures, check.  So where else do you HAVE to take your family...",4.0,Las+Vegas,EiBceKT1dpLs_CsmNxB5cA
This place just opened 3 days ago and it is so much fun! They have all the specialty ingredients that chefs from the Wynn uses.  You will find products from...,4.0,Las+Vegas,EiBceKT1dpLs_CsmNxB5cA
My companies holiday dinner/party  was held at Marche Bacchus this year and what a wonderful experience it was. Our theme this year was The Wild Wild West...,5.0,Las+Vegas,KalAJyO0Zpg3K1wVwYXBHA
"1/7/2024 It's been awhile since I've been to this establishment, but it was everything good I could remember.  The ambiance was beautiful. The location...",5.0,Las+Vegas,KalAJyO0Zpg3K1wVwYXBHA
"I wanted to like Marché Bacchus so badly, but the soupy and bland grits and super slow service were pretty unforgivable. For a restaurant with a James Beard...",2.0,Las+Vegas,KalAJyO0Zpg3K1wVwYXBHA
The design of the restaurant is one of the kind and truly beautiful. I cannot wait to try the food. It's an amazing hotel and I'm sure the service is going...,5.0,Las+Vegas,4LUGmzvHL4L7qAa0PxxLaw
"I stayed at the Palazzo and came across this place.. it's a cute little cafe style restaurant. You order by the counter, right when you walk in and they...",3.0,Las+Vegas,NieVNg1pP-PPeGUsdpy9BA
"Coffee, the lifeblood of our country. Wait is that right? Not sure...maybe it's something else. But for the last week, for me...COFFEE was the lifeblood of...",4.0,Las+Vegas,NieVNg1pP-PPeGUsdpy9BA
"I was at Pinot Brasserie with my friends from Sweden and the experience was excellent, even for my friends who have EXTREMELY high expectations.  The wine...",5.0,Las+Vegas,NieVNg1pP-PPeGUsdpy9BA
"last night was my second time dining here and it was, once again, excellent.  we started with the french onion soup and sea scallops.  i cant stop thinking...",5.0,Milwaukee,rVipZU0bk8HGITm5EnTWNg
"We went here for our anniversary and had a wonderful time! 
We were greeted and seated right away, and the happy anniversary card from the staff was a...",4.0,Milwaukee,rVipZU0bk8HGITm5EnTWNg
Lake Park Bistro is our favorite restaurant in Milwaukee and we were so happy to return. We had dined here twice previously but it had been many years. We...,5.0,Milwaukee,rVipZU0bk8HGITm5EnTWNg
"Love this place. High Quality, comfortable, great service. We closed the place once with a table of ten, the last table in the place. The employees were...",5.0,Milwaukee,h_HwBprBsqmXcHc-lZnEpA
"I haven't dined here in a few years, and I regret that. I always have amazing meals and service, even go8ng bacl to the Bay View days.

Tonight my friend...",5.0,Milwaukee,h_HwBprBsqmXcHc-lZnEpA
"Profiteroles - yumm!

A fantastic way to finish a fantastic meal. Small enough to tackle in a few bites. Big enough to share with someone special. Would...",5.0,Milwaukee,h_HwBprBsqmXcHc-lZnEpA
"My husband and I chose Frenchish to celebrate an anniversary and so happy we did.  We started with the devilish eggs, nicely spiced with jalapeño. The...",5.0,Albuquerque,KGMAOPFhYanWR8M77821Fw
"Horrible.  Any restaurant that participates and patronizes the practice of torturing innocent animals like Frenchish deserves to go bankrupt. 

Fois Grois...",1.0,Albuquerque,KGMAOPFhYanWR8M77821Fw
"Absolutely, hands down, the best restaurant experience in Abq. Had the duck and Caesar this time around. Caesar was perfectly dressed, seasoned, and the...",5.0,Albuquerque,KGMAOPFhYanWR8M77821Fw
"I researched the most romantic restaurant with good food and great service and came across Geronimo! The restaurant is housed in a 250 year old adobe, that...",5.0,Albuquerque,0TofbTGG_4fsM6IWuhY6yA
This humble looking circa 1756 adobe restaurant on gallery-strewn Canyon Road is always featured on best of Santa Fe lists and it's easy to see why. Though...,5.0,Albuquerque,0TofbTGG_4fsM6IWuhY6yA
We always enjoy our trips to Santa Fe and Geronimo is one of our favorite restaurants.  The service is great and the food is amazing.  The elk is a must as...,5.0,Albuquerque,0TofbTGG_4fsM6IWuhY6yA
"Stumbled on this place while walking around Santa Fe, and decided to come back for a drink in the evening. Glad we did!
Cute little bistro type place, has a...",4.0,Albuquerque,4p_81LJhKbFDDEkdo96LqA
"Food wasn't bad but it was just average. We ordered salmon, Steak frites, Caesar Salad, and some French fried chicken. 

Let me just start off with charging...",3.0,Albuquerque,4p_81LJhKbFDDEkdo96LqA
"Would not recommend- at least on a Friday night. 

We had reservations and were celebrating a friend's birthday. Our server was nice but was really not...",1.0,Albuquerque,4p_81LJhKbFDDEkdo96LqA
"Pretty Pricey but the flavors were AMAZING! 

The service was fantastic and all the meals had their own individual flavors. I wish the portions for carbs...",5.0,Tucson,xwKYBPO0ByGlkvNcr8FdqQ
"Been here a few times and following up with a review fresh from the restaurant. Dinner with my dad tonight, pretty bustling bistro for a summer Thursday...",5.0,Tucson,xwKYBPO0ByGlkvNcr8FdqQ
We haven't been here in a number of years. Serves French-inspired dishes. The only Tucson restaurant serving Beef Wellingtons. Of course we had to have it....,4.0,Tucson,xwKYBPO0ByGlkvNcr8FdqQ
I'm having a hard time understanding how this place isn't rated 5 stars on yelp! We recently dined here to celebrate a friends birthday and oh my goodness...,5.0,Tucson,wj8XtPyuREj8_0GQz3LZ6w
"OMG, the goose liver was to die for. Buttery, melt in your mouth good. I also ordered the wagyu New York steak that was unfortunately medium/medium well...",5.0,Tucson,wj8XtPyuREj8_0GQz3LZ6w
"Love the ambiance of this place. Lots of indoor and outdoor seating.
Food was fantastic. We ordered a sea bass chef special and ribs and both were...",4.0,Tucson,wj8XtPyuREj8_0GQz3LZ6w
"Erna's Elderberry House, Oakhurst: 6 July 2023 (5 of 5)

A beautiful European oasis, tucked away on a peaceful hill, Elderberry House is an absolute gem....",5.0,Fresno,gwANdrsPZr3ZVAqN52vwqg
"Cozy but elegant restaurant, staff was welcoming and attentive. Food was good, favorite bites were the tomato amuse bouche and the sauce from the halibut...",4.0,Fresno,gwANdrsPZr3ZVAqN52vwqg
"WOW, super fancy, super good, super unique. The food was all delicious and the Autumn Equinox cocktail was MY FAVORITE of all cocktails with a hint of Apple...",5.0,Fresno,gwANdrsPZr3ZVAqN52vwqg
"A much needed morning dining experience resulted in our go to favorite, Cafe Lafayette. 
Sunday Brunch is a good time graze on some yummy items.
Wife unit...",5.0,Fresno,t-TNzDrBcPplpMhL59OZ7w
"What a great meal we recently had.  The food was delicious, the staff very attentive and a cozy warm setting to visit with friends.  I highly recommend Cafe...",5.0,Fresno,t-TNzDrBcPplpMhL59OZ7w
Enjoyed a nice birthday dinner here during the week. Must try items: the french onion soup and the Beef Wellington. Both entrees came with the same two...,4.0,Fresno,t-TNzDrBcPplpMhL59OZ7w
The best place in Sacramento. Best food. Best staff. Everyone is friendly from the regulars to the first timers. As I travel the country my pallet always...,5.0,Sacramento,cpvs9OUjODiRVu48xpAdSQ
"I've driven by this center probably over a hundred times and was pleasantly surprised that I had no idea this restaurant was even here. 

Ambiance was nice...",4.0,Sacramento,cpvs9OUjODiRVu48xpAdSQ
"Plan B sits in the Arden Town shopping center and really has minimal competition in the area. We don't go frequently, but tend to go when we want something...",4.0,Sacramento,cpvs9OUjODiRVu48xpAdSQ
First time to this restaurant. A few of us came here for our office Christmas lunch. The first thing when I walked in the restaurant was the overwhelming...,3.0,Sacramento,zCbjNyxVKWf5dGSHXr2osA
The food is really good and whenever we go there they have different specialities . They do not have the same type of food! The service is high quality and...,5.0,Sacramento,zCbjNyxVKWf5dGSHXr2osA
"I think The Waterboy is one of the more underrated restaurants in Sac. It's a fancy spot, without being too stuffy - I always have a good meal here. The...",5.0,Sacramento,zCbjNyxVKWf5dGSHXr2osA
Had such a wonderful experience here at Hawks on a lovely Sunday evening. Our server Cassandra was excellent and really made us feel our small celebratory...,5.0,Sacramento,BMg0bVkU_6QiupxKA-3Wlg
"TLDR: food is consistently good.  But not much else beyond that.

We recently dined at Hawks for our anniversary.  The food was delicious, neatly presented,...",2.0,Sacramento,BMg0bVkU_6QiupxKA-3Wlg
"My husband and I came to Hawks in Granite Bay for the very first time with some friends of ours. We made a reservation and from start to finish, it was...",5.0,Sacramento,BMg0bVkU_6QiupxKA-3Wlg
"Another EG Gem. Didn't expect to find a great spot in this part of Elk Grove but excited nonetheless!

We had just visited Adkins Vineyard the day before...",5.0,Sacramento,PZvfNCmS_VgooX18MuWYmw
"Wow, nestled in the heart of down town Elk Grove, I never would expected such a fine dining experience. We were gifted a gift card to this place, and...",5.0,Sacramento,PZvfNCmS_VgooX18MuWYmw
"Thursday, 10/26/2023 - Went to The Sheldon Inn with some beautiful friends for dinner. Address is 9000 Grant Line Rd, Elk Grove, CA 95624. My first time...",4.0,Sacramento,PZvfNCmS_VgooX18MuWYmw
"Second time in this classy french restaurant in Roseville. Had a reservation for 6:45pm on a Wednesday night, called and asked if we can get seated early...",5.0,Sacramento,OBAbPTOKfIzHoIyCVMbHSg
"I've been to this restaurant several times now and thought okay at best and skippable at worst. 

This last time, I got fried cauliflower, halibut with...",3.0,Sacramento,OBAbPTOKfIzHoIyCVMbHSg
